,Unnamed: 0,0,NAME,GEO_ID,DP03_0068E,DP03_0069E,DP03_0066E,DP03_0067E,DP03_0064E,DP03_0065E,DP03_0062E,DP03_0063E,DP03_0060E,DP03_0061E,DP03_0070E,DP03_0071E,DP03_0078E,DP03_0079E,DP03_0076E,DP03_0077E,DP03_0074E,DP03_0075E,DP03_0072E,DP03_0073E,DP03_0082E,DP03_0083E,DP03_0080E,DP03_0081E,DP03_0088E,DP03_0089E,DP03_0086E,DP03_0087E,DP03_0084E,DP03_0085E,DP03_0094E,DP03_0092E,DP03_0093E,DP03_0090E,DP03_0091E,DP03_0058E,DP03_0059E,DP03_0056E,DP03_0057E,DP03_0054E,DP03_0055E,DP03_0052E,DP03_0053E,DP03_0051E,state,place,CITY,STATE
391,392,392,"Chula Vista city, California",1600000US0613392,15533,31009,18981,16862,67332,98613,86082,100115,8343,6244,3596,7419,2901,3829,741,1243,6904,62035,1473,4747,8496,16393,5771,9649,30369,16077,95751,107590,7579,5433,42409,37799,54712,40724,59917,9485,19313,6749,12354,4283,5898,2129,3314,78112,6,13392,Chula Vista, California
392,393,393,"Florence-Graham CDP, California",1600000US0624477,1381,12642,2871,13468,12499,54991,39038,53936,561,110,1063,8140,1048,1700,1104,761,3354,12173,1507,3208,1618,818,2097,2478,13617,2343,40486,54152,494,55,28371,22450,31095,30208,38564,1815,1037,2368,2836,1361,2043,1273,1112,14516,6,24477,Florence-Graham, California
393,394,394,"Inglewood city, California",1600000US0636546,4765,25145,7388,14985,29872,69432,54393,68140,1431,1074,2937,8578,1453,2070,1224,448,4232,22911,1152,4990,3610,3212,3297,5493,23965,12607,61084,78755,1123,981,40094,29794,40599,40337,44807,4918,4086,5191,8226,2761,3047,3097,1687,35518,6,36546,Inglewood, California
394,395,395,"Long Beach city, California",1600000US0643000,19811,36091,35259,17549,144506,84528,61610,83294,12905,11712,13286,10160,6711,11287,4292,2188,15890,98430,6476,4543,13130,14325,11174,16958,32233,75002,69164,94598,9484,8881,43420,35476,50484,50313,64577,24205,23638,22702,30236,13399,16218,9747,8670,173432,6,43000,Long Beach, California
395,396,396,"Lynwood city, California",1600000US0644574,814,18693,3980,14098,14222,66923,57758,66431,685,314,1255,8154,1615,975,718,318,3145,13763,1037,2449,1914,2188,2086,3170,16603,-999999999,57845,67167,465,314,31870,26687,35808,34472,-999999999,2076,2276,2219,4046,1732,1252,891,488,15979,6,44574,Lynwood, California
396,397,397,"Palmdale city, California",1600000US0655156,6935,30164,12815,16943,36462,89117,65894,84991,2390,2732,3108,11725,2425,3596,2314,381,5765,35914,2006,5541,5407,6718,4303,6556,25462,9406,67808,87407,2027,2187,39445,31849,47226,37362,63594,6553,7997,5693,7874,3620,4149,2819,1493,45320,6,55156,Palmdale, California
397,398,398,"Palo Alto city, California",1600000US0655282,3830,39910,6879,24079,21573,239252,162319,238287,3252,10975,1403,7452,194,352,307,262,468,16890,101,-999999999,974,2098,519,1068,96705,9628,197151,283494,2780,8336,120255,92434,153595,77127,153290,1764,3197,1298,1956,1510,603,1376,587,26518,6,55282,Palo Alto, California
398,399,399,"Pittsburg city, California",1600000US0657456,2175,26345,4721,17562,18031,96342,81355,95327,2087,1277,1245,9531,1017,860,593,188,3275,16765,954,3714,2175,3982,2354,3212,29368,4058,80149,94445,1524,860,41206,36333,53244,39108,65497,2655,4809,3076,3425,1652,697,491,654,20823,6,57456,Pittsburg, California
399,400,400,"Pleasanton city, California",1600000US0657792,5570,38387,7131,21057,23101,200173,161588,188086,4170,10911,501,10966,253,333,370,115,508,22192,228,-999999999,1836,3401,857,1203,64930,5763,188494,209338,3597,10227,86941,75713,138772,63758,92011,2269,4608,1412,2152,787,548,845,253,27955,6,57792,Pleasanton, California
400,401,401,"San Jose city, California",1600000US0668000,44573,33652,76725,20012,282250,148890,113036,146216,41166,80173,20457,9796,9201,9243,4206,3624,18615,238628,6678,5478,22956,45320,15572,28868,48264,89220,126462,160431,33134,66504,59550,50443,77237,69080,97621,32855,59611,22208,41187,14619,15492,10833,9704,327848,6,68000,San Jose, California
401,402,402,"San Marcos city, California",1600000US0668196,4185,28019,6889,18647,24557,106267,74092,103790,2648,3824,1954,10331,1309,1265,446,446,1618,21757,274,5845,2236,5109,1860,3216,33872,8361,100509,120922,2580,3290,49547,32394,45353,36075,52817,2938,5470,3803,4362,2293,2186,1777,817,30118,6,68196,San Marcos, California
402,403,403,"Santa Barbara city, California",1600000US0669070,6616,40196,10895,20234,28361,94170,78381,106701,2755,5130,1327,12792,1289,1111,538,484,2968,21504,595,2288,2478,4235,2364,3200,42082,14143,90816,120352,1897,3908,47121,32070,54599,58724,79639,4389,6145,3882,6025,2312,2081,1739,1189,35647,6,69070,Santa Barbara, California
403,404,404,"Santa Maria city, California",1600000US0669196,2937,27730,6692,18792,22808,76226,66976,77832,1507,699,1621,8419,1429,2689,498,358,2742,22883,1030,5955,4425,2863,3932,4704,19590,3453,62305,74815,1447,538,30771,27111,32430,30231,38690,4924,4362,3844,5615,1647,2470,604,664,26336,6,69196,Santa Maria, California
404,405,405,"Vallejo city, California",1600000US0681666,9581,35527,11895,18300,34699,87651,77543,91419,4181,2462,2972,10000,991,1541,539,620,4504,28700,1234,3417,5622,6175,2743,5379,32594,13030,86621,100013,3046,2044,52199,40069,55923,50487,64853,7130,7727,4774,7858,2475,2120,1471,1532,41730,6,81666,Vallejo, California
405,406,406,"Pueblo city, Colorado",1600000US0862000,10226,19946,15705,16291,30501,56035,41012,53385,1003,497,2998,7485,2682,2584,2133,1558,10651,27092,2819,2411,4195,3060,4340,5232,22444,18282,50522,64249,890,418,42154,27493,41987,23413,34255,5524,3819,6799,7795,6278,4974,5305,3380,45374,8,62000,Pueblo, Colorado
406,407,407,"Wilmington city, Delaware",1600000US1077580,5151,21099,7779,16879,22018,66261,45115,60674,1370,895,1434,8430,1215,1450,1386,348,4870,13795,1010,1141,1276,2340,1643,2488,27952,15814,57431,77456,852,797,42394,33879,47483,32044,43626,2370,3548,3902,5039,2986,3209,4520,1770,29609,10,77580,Wilmington, Delaware
407,408,408,"Washington city, District of Columbia",1600000US1150000,41289,43330,55564,15505,229556,134236,85203,124946,26259,52949,14069,8632,6590,6456,7607,3458,40353,121529,11020,2818,10114,16438,7389,13767,55328,165947,117713,165174,12905,36805,70911,57851,81267,71189,92251,30730,47391,22441,35032,15623,16939,26780,13332,287476,11,50000,Washington, District of Columbia
408,409,409,"Brandon CDP, Florida",1600000US1208150,7860,27715,11525,19380,37972,74259,61372,76336,3056,1315,1584,10940,1538,2127,1087,534,3893,29282,675,2178,5552,5210,3209,6405,29918,15896,72957,86318,2443,1177,40398,34419,52207,41806,52196,7150,6743,5593,9571,2787,5479,2073,1411,45178,12,8150,Brandon, Florida
409,410,410,"Gainesville city, Florida",1600000US1225175,5963,28205,9275,18295,35283,58485,38559,56310,1473,1197,1050,8154,1177,1666,744,730,3653,18559,514,4062,2858,3356,1987,3780,21806,26795,68497,86446,1344,917,32448,21253,39675,23227,34550,4782,4596,5313,6960,5643,4613,8075,2702,45354,12,25175,Gainesville, Florida
410,411,411,"Largo city, Florida",1600000US1239425,9293,23435,16701,19418,24391,60616,42875,62448,1156,570,1953,13487,1991,2502,466,164,4460,18798,928,2445,2995,2540,3119,3441,29469,17813,55874,79542,1085,495,37012,27628,40885,33224,42496,4581,3745,6082,6339,4477,6323,1676,1662,36611,12,39425,Largo, Florida
411,412,412,"Miami Beach city, Florida",1600000US1245025,3335,41429,9891,15554,36741,100513,55058,105865,2087,5641,2030,8674,1950,1343,236,521,7258,19071,253,-999999999,1709,2137,2232,3239,54654,26452,75105,165097,1482,4222,45796,37450,50296,45578,61525,4941,4659,6160,7889,4125,3312,4368,2341,45523,12,45025,Miami Beach, Florida
412,413,413,"Miami Gardens city, Florida",1600000US1245060,4814,18952,10109,17151,24500,54843,46274,55268,1162,355,2955,11059,3226,2411,1775,521,11340,24378,4361,3043,2401,2545,4869,5450,17314,6419,47347,57830,914,266,34893,26966,35207,28544,38599,3344,2584,5712,6492,4139,3023,2726,1260,30797,12,45060,Miami Gardens, Florida
413,414,414,"Palm Bay city, Florida",1600000US1254000,9417,22207,19244,19172,26448,59334,45858,57650,1008,403,1650,11447,2331,3021,998,1253,3762,25778,740,1330,3485,4504,3947,4871,22133,13898,53557,66486,965,403,29450,26636,40562,30807,38855,4873,5411,6363,6802,4704,4894,2305,2913,39676,12,54000,Palm Bay, Florida
414,415,415,"Tallahassee city, Florida",1600000US1270600,11003,30388,15122,19334,62458,64786,42031,67018,3510,3768,3833,9211,3134,3037,1316,1325,10960,34517,1238,1474,4848,4889,4284,5798,27247,40743,68393,94999,2706,3180,36010,22542,50156,30790,41349,8579,6549,10245,11128,8645,10132,8109,4595,75260,12,70600,Tallahassee, Florida
415,416,416,"Columbus city, Georgia",1600000US1319000,16958,21500,24196,16148,52011,65184,47288,62065,2426,1935,5887,10044,4286,4706,2453,1248,14646,43324,1074,2198,6340,6231,5230,8861,24819,29538,60347,76538,2206,1763,32858,29726,48748,29720,39439,8129,8116,9169,14599,8218,8066,8581,3623,72862,13,19000,Columbus, Georgia
416,417,417,"Bloomington city, Illinois",1600000US1706613,4851,36430,6345,20401,25274,89699,67179,90936,2197,2240,790,10993,660,1488,647,250,3498,19269,498,1593,2988,4529,972,4081,37197,12181,86646,113520,1670,1984,48403,36746,60071,37107,52761,4047,4951,2857,6653,1969,3039,2698,799,31450,17,6613,Bloomington, Illinois
417,418,418,"Champaign city, Illinois",1600000US1712385,5007,41327,6954,19872,27783,69870,50648,72312,1784,1995,649,9051,1745,888,797,344,4389,16034,661,1150,1832,2378,1193,3529,29093,18498,70130,100032,1534,1794,41275,24117,50106,34936,47614,2366,3607,4051,7876,3573,2851,5314,1115,34532,17,12385,Champaign, Illinois
418,419,419,"Elgin city, Illinois",1600000US1723074,4840,32033,10122,20068,31683,83905,67042,84070,3453,2160,2067,12733,2016,1982,905,490,4559,27950,462,4132,3774,5125,4075,4457,29682,10294,75156,90930,3438,1688,42670,34357,46861,40099,57876,4959,6944,5857,6068,3050,3068,1937,748,38244,17,23074,Elgin, Illinois
419,420,420,"Evanston city, Illinois",1600000US1724582,3426,55112,8086,20964,21950,138385,82470,141546,2378,5358,1395,8510,587,324,115,426,1561,14518,614,3633,1418,3061,952,1341,53532,12999,130344,189475,1887,4407,62020,40229,80846,47636,87716,2893,4457,1970,3449,2417,1909,1682,1004,27517,17,24582,Evanston, Illinois
420,421,421,"Naperville city, Illinois",1600000US1751622,8552,41477,10562,22827,43905,162966,123936,158311,6696,14036,1193,10894,352,1015,705,206,1690,40497,195,3106,3981,8792,1789,4058,55761,11269,146021,178246,6292,13307,67038,60809,102163,56089,80343,5998,10669,3474,5466,1704,1504,1872,347,51766,17,51622,Naperville, Illinois
421,422,422,"Bloomington city, Indiana",1600000US1805860,4691,22289,6491,19155,26718,53150,36454,54383,1460,688,1331,9912,691,1194,995,940,2370,13330,403,1533,1691,2237,1596,2105,25086,19084,64946,83451,1327,554,40810,14744,43024,23837,33427,3179,2380,4394,4480,5012,3505,4724,2592,32414,18,5860,Bloomington, Indiana
422,423,423,"Fishers city, Indiana",1600000US1823278,6388,23149,6952,25890,28204,143213,98168,137776,4186,4598,859,11590,698,375,132,227,71,26745,75,-999999999,5064,6530,866,4812,49799,7176,110697,152189,3861,4180,53274,54890,80620,54178,76278,6267,7805,1495,5853,837,1541,878,461,33921,18,23278,Fishers, Indiana
423,424,424,"Gary city, Indiana",1600000US1827000,6389,15326,11927,17061,18456,44199,33333,42836,299,112,3181,10872,2562,2650,1599,850,7271,16711,641,1211,1745,1309,3000,2585,18340,11375,39628,48879,299,112,33438,25431,41701,24504,30868,2550,1709,4506,3986,5008,4471,3858,1587,28086,18,27000,Gary, Indiana
424,425,425,"Indianapolis city (balance), Indiana",1600000US1836003,48058,20705,83054,18680,271279,68869,47678,67036,13415,11871,23068,10455,13021,18204,10294,5538,39616,185349,5887,1907,24959,27972,28139,37047,27860,154187,61771,81576,10990,9185,40143,32122,46253,33805,46970,36663,38197,53883,63448,38475,38293,27494,17797,339536,18,36003,Indianapolis (balance), Indiana
425,426,426,"Muncie city, Indiana",1600000US1851876,4864,15522,8614,18952,20061,43066,32565,43068,229,272,1821,7972,1897,1898,908,607,3996,13746,222,1144,2258,990,2030,2849,18072,13457,46417,54086,229,80,30054,19850,35561,21489,31013,2618,1243,3795,4233,5422,3901,3546,1944,27203,18,51876,Muncie, Indiana
426,427,427,"Ames city, Iowa",1600000US1901855,3312,30521,4027,23562,22039,61002,49830,64267,1001,1027,201,13618,178,472,203,858,1544,11377,240,-999999999,1540,2536,892,2841,25747,14093,80022,96913,898,959,37702,17088,51406,29440,37000,2349,3198,3733,5104,1719,1944,4037,1358,25470,19,1855,Ames, Iowa
427,428,428,"Cedar Rapids city, Iowa",1600000US1912000,9387,22166,16184,18969,43887,73613,59603,74719,2312,2162,2824,11251,1633,2071,850,600,5776,30573,464,826,4952,6620,2618,7288,31410,23661,75927,90264,2127,1814,40874,35130,55693,39730,51828,7792,8432,6229,12087,4489,5434,2721,2576,54234,19,12000,Cedar Rapids, Iowa
428,429,429,"Des Moines city, Iowa",1600000US1921000,12077,20052,22057,17794,68087,70092,53336,68757,2933,2463,5788,10639,3064,5358,1790,1353,15218,47347,4016,2327,7791,7915,6243,9632,27478,36625,63408,80040,2174,2027,40380,32450,46461,36273,49760,11891,11804,11507,15130,9321,9776,5620,3527,83972,19,21000,Des Moines, Iowa
429,430,430,"Glen Burnie CDP, Maryland",1600000US2432650,5301,23861,7512,20132,21846,85242,70157,83147,1836,1475,1395,10247,596,731,198,477,2522,15736,559,-999999999,1928,3663,2447,2707,34867,11072,83040,97017,1682,1307,46601,41614,57436,53689,59411,3332,5484,3361,5756,1929,1710,717,1208,26808,24,32650,Glen Burnie, Maryland
430,431,431,"Rockville city, Maryland",1600000US2467675,3331,48334,6324,22798,21963,138663,114044,138581,2795,5928,1625,9483,369,663,336,76,2529,16031,311,-999999999,2309,3742,594,764,54614,9839,138624,164128,2307,4871,62330,55662,101875,72353,94135,3569,5841,2119,1710,781,1053,1356,718,25870,24,67675,Rockville, Maryland
431,432,432,"Framingham city, Massachusetts",1600000US2524960,4073,31125,8095,19047,24079,112298,82698,110407,3346,3411,1231,11779,1187,789,226,46,2304,18474,450,1481,2583,3905,1754,2592,44026,9996,100456,126060,2497,2895,65398,40499,57222,52204,77780,3820,5091,3072,4593,1675,1862,1243,357,28470,25,24960,Framingham, Massachusetts
432,433,433,"Lakeville city, Minnesota",1600000US2735180,3724,36236,4538,23502,19116,133498,110652,131866,2933,4305,984,11722,175,506,105,325,734,17996,458,-999999999,3636,4469,428,1475,44449,4160,126007,143027,2777,4100,56453,50432,84696,52831,78651,3879,4980,1332,2646,535,836,182,528,22156,27,35180,Lakeville, Minnesota
433,434,434,"St. Paul city, Minnesota",1600000US2758000,16373,28082,28082,17482,95101,86314,59033,84719,7690,7717,7671,10381,2858,5335,3548,2515,18734,59790,7357,2540,8777,10829,5319,8560,33489,56068,79666,104522,6055,5994,44301,33327,48424,41425,60549,14753,15836,14369,19212,8995,11446,9598,6242,115858,27,58000,St. Paul, Minnesota
434,435,435,"O'Fallon city, Missouri",1600000US2954074,5724,20154,7925,22499,24809,110096,90542,106322,4442,2700,933,9293,474,1004,216,180,1532,22499,131,-999999999,2963,5408,1620,3756,37046,7449,108724,124013,4216,2662,51640,41699,66089,39986,46998,3397,6430,3661,4610,1729,1801,723,455,29948,29,54074,O'Fallon, Missouri
435,436,436,"St. Louis city, Missouri",1600000US2965000,21969,21334,37409,15853,109971,69551,43889,63791,6064,6219,8460,8651,5829,5856,6005,1924,26205,63899,2149,2253,8203,9009,7682,10337,31537,80396,60075,82161,4441,4613,42297,35106,50620,33844,47286,15137,13681,21003,23370,15960,15132,17844,9885,144295,29,65000,St. Louis, Missouri
436,437,437,"Reno city, Nevada",1600000US3260600,18820,31912,31334,18500,84401,77452,56087,79163,6015,5887,3143,8508,3032,3575,2110,551,9060,54308,2677,4082,7368,9802,6447,12675,34881,52662,72122,96953,4213,4535,40317,33612,46076,42106,57803,11703,14770,15077,23331,9542,11091,5615,3939,106970,32,60600,Reno, Nevada
437,438,438,"Elizabeth city, New Jersey",1600000US3421000,4532,21118,9023,17782,33800,65100,49411,64233,2119,912,1802,9122,3552,3126,1075,1064,5522,29194,773,2023,3677,3990,5085,5426,21451,10924,52801,67536,1526,673,33065,30487,36146,34000,41983,4502,4652,7199,7625,5243,4271,2098,1497,40118,34,21000,Elizabeth, New Jersey
438,439,439,"Newark city, New Jersey",1600000US3451000,9313,19909,24031,13864,79495,57841,37642,53587,3310,1798,9670,9190,7583,7309,5539,3260,25806,61667,4510,1887,7442,6590,7965,12119,21095,40022,47523,62094,2566,1294,33762,29846,38700,24450,36162,10353,9271,11427,17231,14706,11914,13587,8092,101689,34,51000,Newark, New Jersey
439,440,440,"Albany city, New York",1600000US3601000,7102,27339,10526,18829,32255,66066,44066,65155,1623,1426,2876,9178,2087,1789,1664,338,8396,18116,2429,5649,1925,2935,2814,2408,29510,24263,52158,81533,1159,997,42616,28586,44435,34719,49852,3928,5260,6766,6105,6562,4104,4970,1635,42379,36,1000,Albany, New York
440,441,441,"Fayetteville city, North Carolina",1600000US3722920,18619,25862,21566,17120,62766,56882,45419,59191,2471,2111,4595,9809,5323,5037,2967,1927,13959,49692,1476,1973,5882,6736,8115,9951,24959,31973,53535,67624,2163,1591,35563,26951,34499,33972,43360,8385,8391,14379,15399,9762,9000,6962,4805,81665,37,22920,Fayetteville, North Carolina
441,442,442,"Greensboro city, North Carolina",1600000US3728000,16972,23745,32010,19318,95139,69027,45787,69074,4441,5486,5714,9075,5244,7844,3827,2880,18256,69961,2378,2777,8076,10785,10100,13306,28947,49877,60233,82331,3653,4246,37302,30617,42344,33496,47579,11838,13363,18750,21464,13000,14767,10341,6388,119838,37,28000,Greensboro, North Carolina
442,443,443,"Raleigh city, North Carolina",1600000US3755000,24742,28746,40955,20572,161666,91771,65695,93712,12344,17541,4914,10670,6487,6610,2253,1201,14520,103905,2660,2045,14949,20919,11669,14903,38804,85036,87214,118095,9643,15271,45556,38346,52087,47701,61901,24736,30638,25046,33053,14140,16513,8483,6447,188941,37,55000,Raleigh, North Carolina
443,444,444,"Canton city, Ohio",1600000US3912000,5186,17833,9978,16228,21641,43150,31465,43380,329,248,2726,8797,2087,1267,1866,689,7469,15434,4300,3088,1534,1263,3003,3240,18967,14218,43596,52478,261,224,30556,21678,34875,23625,31354,1983,1594,4614,4896,5630,4183,3938,2237,29652,39,12000,Canton, Ohio
444,445,445,"Broken Arrow city, Oklahoma",1600000US4009050,6545,21692,10545,23067,32785,87124,70476,89764,2588,2284,1231,9747,877,1986,641,396,2030,28691,623,2204,5556,6264,3376,5254,32557,10410,83352,101744,2346,1995,40831,36117,52439,40588,50233,6156,7330,5582,7691,2387,2895,1368,820,39101,40,9050,Broken Arrow, Oklahoma
445,446,446,"Beaverton city, Oregon",1600000US4105350,4993,25443,8218,17928,33707,89759,72015,91727,3927,2940,1251,7769,1800,795,300,624,4354,24307,729,-999999999,3731,5068,2754,3866,36500,14455,85844,103978,2918,2451,46456,40831,56925,45662,65077,5361,6366,5274,6805,3490,2552,1354,693,38762,41,5350,Beaverton, Oregon
446,447,447,"Gresham city, Oregon",1600000US4131250,6026,21711,11109,17986,31701,69183,55356,66891,1940,1020,2281,10270,2567,2048,1517,471,8421,25750,3155,2389,3678,4173,2795,5657,25539,14503,62341,76812,1880,964,38599,31241,44328,39097,42930,6025,5252,5288,8275,5675,3117,2192,1469,40253,41,31250,Gresham, Oregon
447,448,448,"Hillsboro city, Oregon",1600000US4134100,6247,20430,9190,19491,33939,94845,77877,91438,4394,2327,713,9477,808,1450,638,338,2984,26227,1229,3141,3516,6578,3113,4481,35136,14585,92279,100879,3408,1897,54419,40925,61745,56741,70634,4822,9513,5216,7458,2265,2537,1033,1247,40812,41,34100,Hillsboro, Oregon
448,449,449,"Allentown city, Pennsylvania",1600000US4202000,5911,15026,12297,15980,33589,60496,43641,57524,1924,1217,4416,8071,2434,3233,1810,1132,11204,25163,2336,2153,2888,2402,3958,5523,21391,17375,50094,63828,1031,752,31244,25828,41098,30254,43262,3968,2805,6360,8618,5745,5892,3842,2167,42538,42,2000,Allentown, Pennsylvania
449,450,450,"Providence city, Rhode Island",1600000US4459000,6517,30613,15354,14553,42370,74155,42347,65459,2332,2368,9011,10454,3386,3733,3153,2446,21995,33066,10724,3439,4531,4026,3791,4944,24525,27817,50083,75038,1555,1501,40424,28967,40878,32577,50941,6918,5814,6578,10472,6321,5691,7885,6504,60883,44,59000,Providence, Rhode Island
450,451,451,"Mount Pleasant town, South Carolina",1600000US4548535,8584,39304,10122,22324,29269,129524,102074,139389,3954,7417,844,8916,537,366,520,288,1187,23354,678,-999999999,3219,5651,804,2748,56834,12695,130753,166127,3275,5946,54205,52140,71359,60908,89848,4455,7434,3600,5197,1596,990,994,412,36049,45,48535,Mount Pleasant, South Carolina
